Url,Title,Brand,Gender,Accords,Short Description,long Description,Perfumer,Top notes,Middle notes,Rating,Out of ,Total no of votes
https://www.fragrantica.com/perfume/Giorgio-Armani/Mania-423.html,Mania Giorgio Armani ,Giorgio Armani,for women,"warm spicy,amber,powdery,fresh spicy,musky,woody,citrus,vanilla,white floral,iris","Mania  by  Giorgio Armani  is a Oriental Spicy fragrance for women.  Mania  was launched in 1999. The nose behind this fragrance is Jacques Cavallier. Top notes are Labdanum, Vanilla, Orange Blossom and Bergamot; middle notes are Nutmeg, Saffron, Cloves and Amber; base notes are White Musk, Guaiac Wood, Vanilla and iris. ",,Jacques Cavallier,"Labdanum,Vanilla,Orange Blossom,Bergamot","Nutmeg,Saffron,Cloves,Amber",4.14,5,464
https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-City-Glam-for-Her-426.html,Emporio Armani City Glam for Her Giorgio Armani ,Giorgio Armani,for women,"floral,fruity,woody,earthy,rose,mossy,patchouli,musky,aromatic,soft spicy","Emporio Armani City Glam for Her  by  Giorgio Armani  is a Chypre Floral fragrance for women.  Emporio Armani City Glam for Her  was launched in 2005. Emporio Armani City Glam for Her was created by Annick Menardo and Olivier Cresp. Top notes are Black Currant, Plum and Coriander; middle notes are Floral Notes and Bulgarian Rose; base notes are Oakmoss, Indian Patchouli and White Musk. ","Emporio Armani City Glam, created for young urban women. This rather delicate and gentle composition starts with blackcurrant, and plum is spiced up with coriander. The floral heart is a bouquet made of Bulgarian rose, freesia and heliotrope The base consists of earthy patchouli, crystal moss, white musks and wood. It was created in 2005.","Annick Menardo,Olivier Cresp","Black Currant,Plum,Coriander","Floral Notes,Bulgarian Rose",3.98,5,570
https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Lei-417.html,Emporio Armani Lei Giorgio Armani ,Giorgio Armani,for women,"powdery,vanilla,woody,sweet,citrus,almond,white floral,fruity,amber,musky","Emporio Armani Lei  by  Giorgio Armani  is a Oriental Floral fragrance for women.  Emporio Armani Lei  was launched in 1998. The nose behind this fragrance is Daniela (Roche) Andrier. Top notes are Lime, Tuberose, Bergamot, Pear, Mandarin Orange and Pineapple; middle notes are Heliotrope, Orris Root, Jasmine and Lily-of-the-Valley; base notes are Sandalwood, Vanilla, Musk, Almond, Tonka Bean, Cedar and Amber. ",,Daniela (Roche) Andrier,"Lime,Tuberose,Bergamot,Pear,Mandarin Orange,Pineapple","Heliotrope,Orris Root,Jasmine,Lily-of-the-Valley",4.17,5,"3,621"
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-427.html,Classique Jean Paul Gaultier ,Jean Paul Gaultier,for women,"sweet,white floral,powdery,citrus,vanilla,soft spicy,floral,warm spicy,anis,yellow floral","Classique  by  Jean Paul Gaultier  is a Oriental Floral fragrance for women.  Classique  was launched in 1993. The nose behind this fragrance is Jacques Cavallier. Top notes are Orange Blossom, Star Anise, Rose, Mandarin Orange, Pear and Bergamot; middle notes are Ylang-Ylang, Ginger, Orchid, iris, Tuberose and Plum; base notes are Vanilla, Amber, Musk, Cinnamon and Sandalwood. ","'A fragrance that promises pleasure...' Bold and sweet, awakes your feelings. And not only yours – imagine that people can recognize you even with their eyes closed. At the beginning its name was JPGaultier Eau de Parfum and it was produced as eau de parfum. Now, it is called Classique and comes both as eau de perfume and eau de toilette. In the top notes delicate rose scent is spiced by fresh anis. Middle notes combine sweetness of orange blossom and exciting ginger, a powerful aphrodisiac. Vanilla and sensual amber gently embrace in the base. The perfume is created in 1993.",Jacques Cavallier,"Orange Blossom,Star Anise,Rose,Mandarin Orange,Pear,Bergamot","Ylang-Ylang,Ginger,Orchid,iris,Tuberose,Plum",3.91,5,"9,029"
https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-City-Glam-for-Him-425.html,Emporio Armani City Glam for Him Giorgio Armani ,Giorgio Armani,for men,"green,aromatic,citrus,fresh,earthy,warm spicy,woody,musky,fresh spicy,mossy","Emporio Armani City Glam for Him  by  Giorgio Armani  is a Woody Spicy fragrance for men.  Emporio Armani City Glam for Him  was launched in 2005. Emporio Armani City Glam for Him was created by Annick Menardo and Olivier Cresp. Top notes are Bitter Orange and Mint; middle notes are Ginger and Green Grass; base notes are Vetiver, White Musk and Oakmoss. ","A new fragrance from Armani is a modern and fresh woody scent created for men living a big- city life.
A fresh, euphoric woody scent full of energy that bursts through Brazilian peppermint, Chinese ginger and vetiver from Reunion Island. Top notes include orange and peppermint. Heart note is composed of ginger, galanga, herbal notes; the base is a blend of vetiver and white musk. It was created in 2005.","Annick Menardo,Olivier Cresp","Bitter Orange,Mint","Ginger,Green Grass",4.16,5,199
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Les-d-ete-2005-428.html,Classique Les d'ete 2005 Jean Paul Gaultier ,Jean Paul Gaultier,for women,"white floral,citrus,powdery,sweet,rose,iris,yellow floral,musky,floral,fresh","Classique Les d'ete 2005  by  Jean Paul Gaultier  is a Oriental Floral fragrance for women.  Classique Les d'ete 2005  was launched in 2005. Top notes are Orange Blossom, Rose, Tangerine and Lemon; middle notes are Lily-of-the-Valley, Ylang-Ylang, White Iris and Jasmine; base notes are Musk, Vanilla and Amber. ","Lighter, alcohol-free summer version of Classique. Besides the similarity with the classic fragrance, Classique Les d\'ete 2005 possesses its individual characteristics dictated by the hot summer. The main notes are: the mandarin of Sicily, rose, blackcurrant leaves, ylang-ylang, iris, orange blossom, lily of the valley, vanilla, amber and musk.",,"Orange Blossom,Rose,Tangerine,Lemon","Lily-of-the-Valley,Ylang-Ylang,White Iris,Jasmine",4.00,5,59
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,Le Male Jean Paul Gaultier ,Jean Paul Gaultier,for men,"vanilla,aromatic,fresh spicy,lavender,warm spicy,green,powdery,sweet,amber,cinnamon","Le Male  by  Jean Paul Gaultier  is a Oriental Fougere fragrance for men.  Le Male  was launched in 1995. The nose behind this fragrance is Francis Kurkdjian. Top notes are Lavender, Mint, Cardamom, Bergamot and Artemisia; middle notes are Cinnamon, Orange Blossom and Caraway; base notes are Vanilla, Tonka Bean, Amber, Sandalwood and Cedar. ","Intensive and sensible, modern, and comfortably warm, masculine and gentle... Le Male is magnetically attractive fragrance which seduces with its uniqueness; it is built on contrasts: traditional and bold, fresh and mild, strong and sensual, in one word: absolutely irresistible for women. Fresh mint is a symbol of strength; the tradition is represented by lavender; vanilla gives warmth and tenderness. The top notes are composed of mint, lavender and bergamot. The heart is composed of cinnamon, cumin, and orange blossom. The base contains vanilla, tonka bean, sandalwood and cedarwood. It was created in 1995 by Francis Kurkdjian.",Francis Kurkdjian,"Lavender,Mint,Cardamom,Bergamot,Artemisia","Cinnamon,Orange Blossom,Caraway",3.95,5,"10,696"
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Alcohol-Free-Summer-Fragrance-2006-429.html,Classique Alcohol Free Summer Fragrance 2006 Jean Paul Gaultier ,Jean Paul Gaultier,for women,"citrus,white floral,sweet,powdery,vanilla,yellow floral,musky,amber,iris,floral","Classique Alcohol Free Summer Fragrance 2006  by  Jean Paul Gaultier  is a Oriental Floral fragrance for women.  Classique Alcohol Free Summer Fragrance 2006  was launched in 2006. Top notes are Orange Blossom, Clementine and Sicilian Lemon; middle notes are Ylang-Ylang, iris, Jasmine and Lily-of-the-Valley; base notes are Vanilla, Musk and Amber. ","The 2006 version of the classic perfume, alcohol free. In the top notes are rose, orange blossom, clementine and lemon; the middle notes include jasmine sambac, ylang-ylang, lily, white iris, and the base notes are composed of vanilla, amber and musk.",,"Orange Blossom,Clementine,Sicilian Lemon","Ylang-Ylang,iris,Jasmine,Lily-of-the-Valley",3.73,5,51
https://www.fragrantica.com/perfume/Carolina-Herrera/212-on-Ice-2005-302.html,212 on Ice 2005 Carolina Herrera ,Carolina Herrera,for women,"citrus,floral,rose,fresh spicy,musky,aromatic,fresh,white floral","212 on Ice 2005  by  Carolina Herrera  is a Floral Fruity fragrance for women.  212 on Ice 2005  was launched in 2005. Top notes are Bergamot and Grapefruit; middle notes are Peony, Rose and Gardenia; base note is Musk. ","The main colours of the summer of 2005 are different shades of ice in a glass of refreshing drink. Refresh yourself with 212 on Ice 2005 in summer, when the city is melting under the sun. This year, summer is as sweet as a peach. Bergamot and grapefruit are in the top, while rose, peony, jasmine and gardenia are in the heart. The base is made of musk and sandalwood.",,"Bergamot,Grapefruit","Peony,Rose,Gardenia",3.94,5,36
https://www.fragrantica.com/perfume/Chevignon/Chevignon-For-Men-340.html,Chevignon For Men Chevignon ,Chevignon,for men,"aromatic,fresh spicy,woody,herbal,green,warm spicy,floral,leather,mossy,earthy","Chevignon For Men  by  Chevignon  is a Oriental Woody fragrance for men. Top notes are Juniper Berries, Caraway, Artemisia, Bergamot, Basil and Green Notes; middle notes are Caraway, Geranium, Carnation, Lily-of-the-Valley, Jasmine and Rose; base notes are Cedar, Leather, Oakmoss, Amber, Patchouli and Musk. ","Chevignon Brand was created in spirit of minimalism. The bouquet is simple (citrusy, spicy and woody), but very quality and masculine. Bearing in mind that America is the muse for this brand, the perfume smells and looks very American - American men like strong and simple fragrances. The package has a shape of whiskey bottle.",,"Juniper Berries,Caraway,Artemisia,Bergamot,Basil,Green Notes","Caraway,Geranium,Carnation,Lily-of-the-Valley,Jasmine,Rose",4.10,5,229
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Gaultier-2-433.html,Gaultier 2 Jean Paul Gaultier ,Jean Paul Gaultier,for women and men,"amber,vanilla,powdery,musky,animalic,sweet",Gaultier 2  by  Jean Paul Gaultier  is a Oriental Vanilla fragrance for women and men.  Gaultier 2  was launched in 2005. The nose behind this fragrance is Francis Kurkdjian. ,,Francis Kurkdjian,"Amber,Vanilla,Musk",,4.10,5,"2,559"
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Fragile-434.html,Fragile Jean Paul Gaultier ,Jean Paul Gaultier,for women,"white floral,tuberose,citrus,warm spicy,floral,animalic,sweet,powdery,soft spicy,yellow floral","Fragile  by  Jean Paul Gaultier  is a Floral fragrance for women.  Fragile  was launched in 1999. The nose behind this fragrance is Francis Kurkdjian. Top notes are Tunisian Orange Blossom, Ginger, Italian Tangerine, Star Anise, Coriander, Bulgarian Rose and Bergamot; middle notes are Tuberose, Jasmine, Indian Ginger, Ylang-Ylang, Carnation, Rose and iris; base notes are Amber, Vanilla, Cinnamon, Musk and Cedar. ","Voluptuous and mystic tuberose which makes you live \'dangerously\' rules in the heart of eau de parfum Fragile. As usual, Gaultier plays with our associations. Fragile is the warning word usually printed on the outer package with delicate and breakable items, and the box of Fragile was made in that fashion. It is fun and intriguing. Intoxicating smell of tuberose in the top notes is followed by raspberry leaves and sweet orange blossoms; pink pepper and other spices compose the heart, while the warm woody notes and light musk create a dazzling lingering trace. It was launched in 1999.",Francis Kurkdjian,"Tunisian Orange Blossom,Ginger,Italian Tangerine,Star Anise,Coriander,Bulgarian Rose,Bergamot","Tuberose,Jasmine,Indian Ginger,Ylang-Ylang,Carnation,Rose,iris",4.05,5,"1,402"
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Fragile-Eau-de-Toilette-436.html,Fragile Eau de Toilette Jean Paul Gaultier ,Jean Paul Gaultier,for women,"citrus,white floral,tuberose,sweet,fruity,animalic,musky","Fragile Eau de Toilette  by  Jean Paul Gaultier  is a Floral fragrance for women.  Fragile Eau de Toilette  was launched in 2001. The nose behind this fragrance is Francis Kurkdjian. Top notes are Mandarin Orange, Orange, Raspberry, Pink Pepper and Lemon; middle notes are Tuberose and Orange Blossom; base notes are Musk and Woodsy Notes. ","The Eau de toilette version of the famous perfume was created at a later stage. Despite its general resemblance to Fragile, it is still a fragrance in and of itself. The night queen and tuberose, together with mouthwatering citruses create a fresh and luminescent beginning. The composition's soft heart is made of floral notes, and voluptuous tuberose is again in the center of attention, moderately sweet, moderately wild, all but innocent. The musk notes are in the soft base. The perfume was created in 2001",Francis Kurkdjian,"Mandarin Orange,Orange,Raspberry,Pink Pepper,Lemon","Tuberose,Orange Blossom",4.11,5,548
https://www.fragrantica.com/perfume/Nina-Ricci/Premier-Jour-Lucky-Day-437.html,Premier Jour Lucky Day Nina Ricci ,Nina Ricci,for women,"fruity,floral,almond,powdery,citrus,vanilla,woody,sweet,warm spicy,musky","Premier Jour Lucky Day  by  Nina Ricci  is a Floral Woody Musk fragrance for women.  Premier Jour Lucky Day  was launched in 2005. Top notes are Mandarin Orange, Black Currant and Apple; middle notes are Freesia, Heliotrope and Cloves; base notes are Almond, Musk, Sandalwood and Tonka Bean. ","The third version of Premier Jour was launched in 2005. This time the theme of the first day is spring time, and the cheerful bottle decorated with flowers proves that. Sweet pea, white clover, and fruit cocktail delight a woman who likes to feel tenderness and enjoys the warm, springtime weather. 
 The top notes are apple, black currant, mandarin, and sweet pea. The heart notes are powdery heliotrope, freesia, and white clover. The base notes are Jordanian almond, musk, sandalwood, and tonka. 
",,"Mandarin Orange,Black Currant,Apple","Freesia,Heliotrope,Cloves",4.15,5,68
https://www.fragrantica.com/perfume/Cerruti/Image-332.html,Image Cerruti ,Cerruti,for men,"woody,green,fruity,fresh,aromatic,sweet,fresh spicy,powdery,white floral","Image  by  Cerruti  is a Aromatic Green fragrance for men.  Image  was launched in 1998. The nose behind this fragrance is Ursula Wandel. Top notes are Pear, Banana Leaf, Plum and Pepper; middle notes are Cypress, Jasmine, Fig Leaf and Guaiac Wood; base notes are Tahitian Vetiver, Cedar, Musk, Sandalwood, Amber and Patchouli. ",,Ursula Wandel,"Pear,Banana Leaf,Plum,Pepper","Cypress,Jasmine,Fig Leaf,Guaiac Wood",4.05,5,456
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Purple-Orchid-265.html,Eternity Purple Orchid Calvin Klein ,Calvin Klein,for women,"floral,powdery,sweet,fruity,almond,green,vanilla","Eternity Purple Orchid  by  Calvin Klein  is a Floral Woody Musk fragrance for women.  Eternity Purple Orchid  was launched in 2003. Eternity Purple Orchid was created by Pascal Gaurin and Sophia Grojsman. Top notes are Green Notes, Floral Notes, Water Lily and Fruity Notes; middle notes are Heliotrope, Orchid, Freesia, Plum and White Peach; base notes are Woodsy Notes, Musk and Almond. ","Eternity Purple Orchid by Calvin Klein is a floral woody musk fragrance for women. The noses behind this fragrance are Pascal Gaurin and Sophia Grojsman. Top notes are floral notes, fruity notes, green notes and water lily; middle notes are plum, freesia, white peach, heliotrope and orchid; base notes are woodsy notes, almond and musk.","Pascal Gaurin,Sophia Grojsman","Green Notes,Floral Notes,Water Lily,Fruity Notes","Heliotrope,Orchid,Freesia,Plum,White Peach",3.93,5,391
